date,OT,Ratio_0,Ratio_1,Ratio_2,Ratio_3,Wind
2023-01-01 10:15:00,536.8803951180278,0.922065860334511,0.8968727415326884,37.66402481107977,68.95812403151369,2.0855606953548977
2023-01-01 10:30:00,545.2950379054571,0.9272677440142507,0.9238795325112867,30.56487980949045,73.67974876090355,0.18625726086118366
2023-01-01 10:45:00,674.5141318754738,0.8578438955274793,0.9469301294951056,23.5283828343389,65.98488445308837,0.6028858118647598
2023-01-01 11:00:00,581.0488548819085,0.9355692318560356,0.9659258262890683,29.86505171415392,64.79099389919043,0.3168576099673621
2023-01-01 11:15:00,482.2718975531456,1.0,0.9807852804032304,37.48271512990928,75.13424188068622,1.9343463528403637
2023-01-01 11:30:00,1660.2005494916812,0.24759398907469582,0.9914448613738104,30.404763723428015,58.02379934168294,1.9466385699728435
2023-01-01 11:45:00,1371.4408471552358,0.3751569329935027,0.9978589232386035,33.81630477180903,54.053271205228626,2.3881795896027875
2023-01-01 12:00:00,1748.794607522534,0.1540566893971785,1.0,33.33034279709992,49.7843627276258,3.0060628440728854
2023-01-01 12:15:00,1479.8473578776714,0.3620383712956122,0.9978589232386035,33.539431454806504,62.81205878179239,0.45647375214688224
2023-01-01 12:30:00,1859.1426068996707,0.07547356703111296,0.9914448613738104,33.049722580334645,45.19064864513012,0.635615008700315
2023-01-01 12:45:00,1610.6352302392656,0.2317773996885934,0.9807852804032304,30.61737226873768,53.36331599192106,1.0635139026212261
2023-01-01 13:00:00,942.0997298851511,0.6747716233797847,0.9659258262890683,29.038160717946667,66.08271220477532,2.4300810465364133
2023-01-01 13:15:00,1578.025015064191,0.2491453306640275,0.9469301294951057,28.527513986197544,56.33553626040653,2.2633281519557906
2023-01-01 13:30:00,1176.2595637917223,0.5045872421192525,0.9238795325112868,29.447368567359053,65.5000232739165,0.9405034036076863
2023-01-01 13:45:00,1196.055743868432,0.40484890307872606,0.8968727415326884,30.04357524776049,50.57318262267662,1.2753589675618162
2023-01-01 14:00:00,1279.0868731456942,0.31364291772683495,0.8660254037844387,24.565287360961428,57.70064897168932,2.3532006820009905
2023-01-01 14:15:00,1348.5444419390158,0.23877476111480322,0.8314696123025451,27.136261712593605,57.96660900012895,2.042631504061469
2023-01-01 14:30:00,950.9110518797072,0.529627194072563,0.7933533402912352,27.398554211045536,64.32699365965678,2.9861141568533456
2023-01-01 14:45:00,1190.3553041299149,0.3099832654001136,0.7518398074789774,27.345655153759704,61.565836597947886,1.1650588864207192
2023-01-01 15:00:00,809.5069283472859,0.5657044560513078,0.7071067811865476,25.556223729701912,58.40868547451096,1.8369950879320438
2023-01-01 15:15:00,1145.3399058961238,0.2287289298113901,0.659345815100069,28.33135695318765,65.20684509147362,0.9866960913172329
2023-01-01 15:30:00,626.952949188242,0.7284503214638298,0.6087614290087209,24.99316588546966,70.75160688570485,3.1191168686399067
2023-01-01 15:45:00,418.34792187568644,0.7896743423737185,0.5555702330196025,23.540525793870216,73.04093476406942,2.9950223730828083
2023-01-01 16:00:00,425.0007317267689,0.7758234993093767,0.49999999999999994,20.28941718097146,67.63214189616743,2.4592230247601417
2023-01-01 16:15:00,571.0989414266253,0.5347792465778195,0.4422886902190017,20.975266847917606,67.17644835631428,2.945561653438214
2023-01-01 16:30:00,418.8072758649369,0.6202400634887024,0.3826834323650899,23.28103843785994,75.2302716358067,3.348818221668825
2023-01-01 16:45:00,323.909389642788,0.6904524413502284,0.32143946530316175,22.21480074180762,70.51875674021146,3.427401550565089
2023-01-01 17:00:00,269.8022500925636,0.5917945769565125,0.258819045102521,14.989710338891573,70.22448808712498,3.671123556969457
2023-01-01 17:15:00,127.95017375659913,0.8214482396871552,0.19509032201612816,23.1139941573878,76.06164218356611,1.2706944516420038
2023-01-01 17:30:00,111.29212937692748,0.8080523505589687,0.130526192220052,17.458488705737864,66.69048440541597,1.192252928302556
2023-01-01 17:45:00,129.1034836082911,0.4262868052284102,0.06540312923014312,16.07906569234026,67.00890640409968,3.268303144135854
2023-01-01 18:00:00,0.0,0.4490613626641485,1.2246467991473532e-16,21.344132208055058,72.44630981362889,1.568058519574538
2023-01-01 18:15:00,0.0,0.5276149818321797,0.0,21.49005316946814,68.10957215291945,0.2330866942515939
2023-01-01 18:30:00,72.39955538005742,0.7374384028771095,0.0,15.865771797819523,74.53792174623064,1.5400650448851831
2023-01-01 18:45:00,0.0,1.0,0.0,16.93314638175942,79.83626236558038,3.0100479021089797
2023-01-01 19:00:00,7.096968879043902,0.6624960057849618,0.0,14.327842621697204,65.3501999989388,1.5309669029354123
2023-01-01 19:15:00,32.432265065908105,0.7574470558375952,0.0,20.442680679498103,79.17048004663054,2.755946335705441
2023-01-01 19:30:00,23.378807860463727,0.5603827176172058,0.0,20.71403284994721,64.43743381770228,2.299815599268368
2023-01-01 19:45:00,0.0,0.5628240409665974,0.0,16.683561676220485,73.36982052675671,0.6563470204027197
2023-01-01 20:00:00,0.0,0.04300661210713219,0.0,22.175053431691353,60.19214920031304,2.446741095548636
2023-01-01 20:15:00,61.51166113298393,0.3323391471519048,0.0,20.755749143436127,64.94116367585846,2.0072967391472507
2023-01-01 20:30:00,0.0,0.47867328673394516,0.0,17.628869340333285,69.90736970833181,1.4503894672006727
2023-01-01 20:45:00,0.0,0.2830836362461774,0.0,20.164754412713148,69.43007046819686,0.5711114058028672
2023-01-01 21:00:00,45.0681879230677,0.5460587473074822,0.0,13.03598323724575,74.9884704599977,3.5935337091497264
2023-01-01 21:15:00,51.071797003931,0.36626901222658137,0.0,17.211614911888535,65.17367352172619,1.0879820504467483
2023-01-01 21:30:00,0.0,0.33112891117606286,0.0,18.75496975202215,65.80025983999172,0.0
2023-01-01 21:45:00,35.93687690373487,0.4141788682145739,0.0,17.968730417891088,63.986431931244645,2.8292727644383016
2023-01-01 22:00:00,15.410073459508125,0.4096974197778833,0.0,24.14984668999884,60.88645424363777,1.5520208373595896
2023-01-01 22:15:00,0.0,0.5087617398927192,0.0,18.93159872159828,74.92993171233958,3.1799023819895345
2023-01-01 22:30:00,5.518932211004879,0.216297644644535,0.0,19.099382941590342,58.8396882571519,1.892766026856044
2023-01-01 22:45:00,75.18460193209802,0.0,0.0,14.016022460830023,56.323498272393614,1.982302346875786
2023-01-01 23:00:00,31.216030115193647,0.35380278911280727,0.0,17.437537395343142,68.97307673911125,2.582480905833892
2023-01-01 23:15:00,25.10768862362734,0.24483951101223378,0.0,15.649434140538295,58.15833428841367,2.113586642461096
2023-01-01 23:30:00,22.488723608961216,0.33251420320571523,0.0,25.04629814345997,69.05076275709479,2.1094544943899174
2023-01-01 23:45:00,0.0,0.5862357876164084,0.0,16.753113278545953,67.50598316605925,3.077426713899126
2023-01-02 00:00:00,0.0,0.2301438555269944,0.0,18.357172957368892,58.92072959083808,1.0954909513828586
2023-01-02 00:15:00,0.0,0.5102897267890639,0.0,21.64742432743872,67.30245784423363,2.552479240103068
2023-01-02 00:30:00,0.0,0.5374502579521271,0.0,19.969996800573192,66.49373024437921,2.284682676972869
2023-01-02 00:45:00,22.938249341290984,0.46468056212758135,0.0,13.766068334914571,70.47389213120938,0.3965306420184749
2023-01-02 01:00:00,47.811374158456886,0.5633463501664959,0.0,19.915562352315398,78.35760203978545,3.1052243996132676
2023-01-02 01:15:00,0.0,0.32681578450633786,0.0,20.130937739415764,69.90660417829584,2.76603795239882
2023-01-02 01:30:00,0.0,0.29334367058032257,0.0,17.45505770080726,68.19157069573151,3.5339841489343415
2023-01-02 01:45:00,0.0,0.5514175460750222,0.0,19.392886105376164,67.95178292199357,1.564114207328183
2023-01-02 02:00:00,65.64976890603421,0.5036151295695271,0.0,18.314193122669526,68.86664162375028,0.9024335281525664
2023-01-02 02:15:00,0.0,0.6041268476137384,0.0,13.843864998918091,72.54437465302426,5.064959067962744
2023-01-02 02:30:00,0.0,0.4274135629625739,0.0,16.30950388095596,68.16888550683706,0.9838493791936991
2023-01-02 02:45:00,0.0,0.6391045942264446,0.0,18.062148533881956,73.40508466518394,1.2077445764346466
2023-01-02 03:00:00,0.0,0.3532580872481696,0.0,16.24067662982801,60.95621432927447,2.553423044146567
2023-01-02 03:15:00,50.41646386363059,0.23652075286599877,0.0,19.617136645491126,73.42748980761382,1.5674047477590447
2023-01-02 03:30:00,51.834395838014686,0.0900067466633861,0.0,21.005907555216403,54.94623195403426,2.4113934821864587
2023-01-02 03:45:00,25.473213427014954,0.23035993277823005,0.0,18.82025978091263,63.68237241405926,0.6756097697113859
2023-01-02 04:00:00,0.0,0.5183456522039692,0.0,16.88196557458675,74.29943781897236,0.30314506081950454
2023-01-02 04:15:00,34.88421571677272,0.17583082308606776,0.0,22.088524969693538,59.57745981455678,1.4527189525537771
2023-01-02 04:30:00,0.0,0.3277154884616859,0.0,18.412580197702045,71.58890311079921,2.6729768248825527
2023-01-02 04:45:00,26.385605486243723,0.7115577199671159,0.0,19.060572138773367,66.95284409922017,1.9670261705666023
2023-01-02 05:00:00,89.19985707043595,0.5225895176631614,0.0,15.709664698998857,66.5056788571101,3.194130026775846
2023-01-02 05:15:00,0.0,1.0,0.0,17.34705577734947,68.0089327475422,1.7375304416245068
2023-01-02 05:30:00,0.0,1.0,0.0,20.994309355752076,84.92562732315552,2.18802290823024
2023-01-02 05:45:00,78.60765430955081,1.0,0.0,20.23118502361077,73.78045927560956,1.0930598372700717
2023-01-02 06:00:00,0.0,1.0,0.0,17.43879292361465,76.27983504961276,0.5405886863073637
2023-01-02 06:15:00,27.88506792918591,1.0,0.06540312923014306,18.809570013866608,82.90616802424715,0.7878463008423469
2023-01-02 06:30:00,2.1795921350175576,1.0,0.13052619222005157,20.163238545595238,80.13593716862995,1.2060126992507532
2023-01-02 06:45:00,130.03335586111703,1.0,0.19509032201612825,17.51752263768228,83.08379458672894,3.961729927520925
2023-01-02 07:00:00,174.25385659885484,1.0,0.25881904510252074,20.549857145560537,80.35709182299256,0.7151720615146548
2023-01-02 07:15:00,173.70143116880854,1.0,0.3214394653031616,20.322582383476497,80.94515303474941,1.1191925601011061
2023-01-02 07:30:00,237.96920707050435,1.0,0.3826834323650898,18.43490340170255,73.47023500052921,3.3682901417563427
2023-01-02 07:45:00,208.22728259046923,1.0,0.44228869021900125,23.76398252389597,74.84515402383957,1.3347162647024382
2023-01-02 08:00:00,496.8241157154428,0.746913236090126,0.49999999999999994,23.56860794814634,73.32572061823979,2.587727805799239
2023-01-02 08:15:00,495.18610978243754,0.7800523600057034,0.5555702330196022,20.275424613039213,73.4992714785236,0.0
2023-01-02 08:30:00,755.3145914623215,0.5869506332544747,0.6087614290087207,22.92011508334841,70.07020432824702,1.0290518958399206
2023-01-02 08:45:00,899.268031544424,0.3597105626414119,0.6593458151000688,25.650881245607547,56.46077216524816,2.5104344918524735
2023-01-02 09:00:00,964.5216845447185,0.37983015430979655,0.7071067811865475,17.812122022400025,54.73280142607785,0.30208003588745314
2023-01-02 09:15:00,1240.5725363600163,0.2677351986246297,0.7518398074789774,27.57408782831469,51.24961944664822,2.177622334026569
2023-01-02 09:30:00,982.7629401121098,0.522952356451326,0.7933533402912352,28.320410523552667,59.84566532879013,2.0329995024656355
2023-01-02 09:45:00,1403.133560944587,0.18159791709790493,0.8314696123025451,29.924330484741006,54.49768724529646,1.4362385936578543
2023-01-02 10:00:00,440.26726081354116,1.0,0.8660254037844386,26.6064706122914,65.05921307109548,1.7235290557571723
2023-01-02 10:15:00,723.9529837098648,0.825481732027613,0.8968727415326884,24.49423665091534,66.30593253548882,2.701801971871733
2023-01-02 10:30:00,511.1882199525803,1.0,0.9238795325112867,30.971417231990596,73.60262953245017,1.9449578785125787
2023-01-02 10:45:00,487.866178601934,1.0,0.9469301294951056,25.238227341255158,75.15939772689448,2.9796769682803212
2023-01-02 11:00:00,490.5862006209894,1.0,0.9659258262890683,31.21395059313935,67.08840631859415,2.7765633269427603
2023-01-02 11:15:00,513.1314984287127,1.0,0.9807852804032304,27.74231007783697,72.71514223586415,3.5335657475997393
2023-01-02 11:30:00,497.7761904733834,1.0,0.9914448613738104,26.86081898917224,63.38744021939813,1.5730367164625616
2023-01-02 11:45:00,579.3506461385324,1.0,0.9978589232386035,30.85731847715118,66.40438534025606,2.1651184327277764
2023-01-02 12:00:00,794.2138741006155,0.7951011573399794,1.0,33.366733439175675,66.11776094897617,0.9419619256383451
2023-01-02 12:15:00,1614.8675953942156,0.25752243028493116,0.9978589232386035,29.503486969116867,51.62637585160813,2.6141935702872034
2023-01-02 12:30:00,1214.9769121909724,0.5138809116482173,0.9914448613738104,29.160120370010027,56.15248622906776,1.284786379358664
2023-01-02 12:45:00,1281.6358177559669,0.507039270008077,0.9807852804032304,24.703876815079248,61.35664616370819,2.611191552340078
2023-01-02 13:00:00,1532.4906611710894,0.26361167347613146,0.9659258262890683,32.08473414798381,50.33920264979097,1.7169497202749084
2023-01-02 13:15:00,1073.9530430976902,0.6048724206385363,0.9469301294951057,29.581742632398626,62.863554284574676,1.8243151302710903
2023-01-02 13:30:00,1227.4371582178508,0.44875918410287474,0.9238795325112868,28.27150149219437,58.881108821290994,2.224277050717494
2023-01-02 13:45:00,1132.01974205881,0.4812133148887803,0.8968727415326884,32.6876089587873,62.877924978716486,1.2535776996958634
2023-01-02 14:00:00,1270.0923934765556,0.29421017685181533,0.8660254037844387,23.690019208593924,60.675534548945016,1.3264130001420704
2023-01-02 14:15:00,927.1471998271896,0.590965132152957,0.8314696123025451,26.463794870832427,63.84760044346765,1.371964930304046
2023-01-02 14:30:00,1340.4317480827647,0.266429431888651,0.7933533402912352,27.534790665405467,54.585971000029524,1.4527988889106127
2023-01-02 14:45:00,1334.300115111424,0.12869622623106236,0.7518398074789774,26.135433850769882,59.768124084855486,2.613547685231647
2023-01-02 15:00:00,654.3915851566478,0.6093391732641702,0.7071067811865476,19.17557788484155,65.77163965983658,1.6033619546206137
2023-01-02 15:15:00,1005.9600424515979,0.33156080824990614,0.659345815100069,26.960157575812694,55.30794081335018,1.417046087175242
2023-01-02 15:30:00,805.6470416590195,0.40207563935360896,0.6087614290087209,25.21363716192042,62.48583040828454,2.8093708654407026
2023-01-02 15:45:00,472.99340008155104,0.6839836693402586,0.5555702330196025,27.699138431437362,64.73005897347043,2.6784648286493
2023-01-02 16:00:00,557.3183737487983,0.5660438285178584,0.49999999999999994,30.119599945928837,53.363824120959585,1.8305693888514343
2023-01-02 16:15:00,508.1902873688577,0.49047649368051255,0.4422886902190017,22.74378345925283,60.259535390023686,4.446729535939287
2023-01-02 16:30:00,490.5188795441926,0.5560572006281439,0.3826834323650899,23.745619173728223,65.06682785987248,0.9409239873144104
2023-01-02 16:45:00,515.399181330838,0.2864438227179642,0.32143946530316175,22.61645334837213,59.89163536771178,3.5913463118522433
2023-01-02 17:00:00,346.98770415797554,0.5085334146770232,0.258819045102521,21.61518985452995,59.557928116091546,2.243900527584943
2023-01-02 17:15:00,202.2559792189182,0.5620606934968766,0.19509032201612816,19.92615847365341,67.20796621905532,2.9888477439477787
2023-01-02 17:30:00,158.98982333312267,0.5088834646426474,0.130526192220052,20.7260445176421,70.67206360177416,1.684163881270972
2023-01-02 17:45:00,74.12980449182115,0.36494993195810926,0.06540312923014312,22.16932875713283,60.611229322813664,3.150615480597456
2023-01-02 18:00:00,11.75917819459369,0.0,1.2246467991473532e-16,15.452805833849462,60.94850389938116,0.9995200076631525
2023-01-02 18:15:00,0.0,0.47916550297525445,0.0,23.70278579813686,59.11517171464223,2.7809732410117367
2023-01-02 18:30:00,0.0,0.41280159293751983,0.0,19.518892145288365,70.44625407832173,2.243428296084574
2023-01-02 18:45:00,41.46635272821356,0.34013708462106584,0.0,18.908935574382422,63.634711966146334,2.8845202159142174
2023-01-02 19:00:00,68.23032026000566,0.5122849201358729,0.0,11.252612421950289,63.20860787155311,1.5009018145768958
2023-01-02 19:15:00,33.34624279712918,0.43542557328262976,0.0,17.968121086567393,73.91156615207716,2.4065741775410667
2023-01-02 19:30:00,5.822479226835529,0.42616348751546623,0.0,15.072309847737523,70.5063182153271,1.202237258143723
2023-01-02 19:45:00,0.0,0.17303148004749971,0.0,19.723133338006388,67.86285482296122,1.6268489295465227
2023-01-02 20:00:00,6.046383152334044,0.1766717432188763,0.0,20.86670947252755,64.73781562594013,1.7375273660327604
2023-01-02 20:15:00,0.0,0.45115053038774233,0.0,21.449641548354833,70.41023516337216,1.3801205988751426
2023-01-02 20:30:00,0.0,0.40697869320596175,0.0,17.500790532267676,65.87352754122274,1.4951044893212377
2023-01-02 20:45:00,0.0,0.41638126019362726,0.0,17.776211930793906,70.0870005929339,0.7637773112664497
2023-01-02 21:00:00,0.0,0.42050956535606054,0.0,19.311365948213595,67.64067019602099,1.8604521315353852
2023-01-02 21:15:00,35.15152693732945,0.45728858889925,0.0,11.705799783425766,65.60271250779954,3.4334156435020544
2023-01-02 21:30:00,0.0,0.40097997585319817,0.0,16.69871330217004,66.72268674243536,4.8218058327562066
2023-01-02 21:45:00,0.0,0.419235755239649,0.0,16.371658976460054,61.66444507038561,1.1500366845044536
2023-01-02 22:00:00,0.0,0.43398727952002414,0.0,19.562447065352128,68.19367023681438,1.2299571062706125
2023-01-02 22:15:00,0.0,0.5349815578695083,0.0,16.6278738684299,72.53621953027009,2.3215644817945846
2023-01-02 22:30:00,42.94632571296911,0.3183668039592861,0.0,20.231682107010492,66.62918387449622,2.4869695276998485
2023-01-02 22:45:00,0.0,0.5135295594289191,0.0,17.421495924931065,72.74034763042881,0.6977340723736054
2023-01-02 23:00:00,0.0,0.4910276308947304,0.0,20.565850326721225,67.91200726469098,0.0
2023-01-02 23:15:00,36.130194144951126,0.41138042723910007,0.0,24.655006950192245,68.03109812689898,2.2477968274682527
2023-01-02 23:30:00,0.0,0.32430335929945237,0.0,22.674049820803617,66.265883307939,3.3231415865313583
2023-01-02 23:45:00,14.792777419777725,0.4509411153151162,0.0,20.841335044110153,78.26382619314434,3.408820017422129
2023-01-03 00:00:00,0.6601695879617147,0.3031656855659712,0.0,21.43417903377145,59.22515747566296,1.9816841587760898
2023-01-03 00:15:00,0.0,0.012323100443281831,0.0,16.902184263961463,69.93278253069171,3.379374232340216
2023-01-03 00:30:00,0.0,0.18289157774358158,0.0,15.68811715664232,59.67262744830557,1.8213677581919558
2023-01-03 00:45:00,0.6941651994969679,0.18328134740655916,0.0,15.462190638953583,61.63781799389242,0.5954537829015223
2023-01-03 01:00:00,0.0,0.07438948505436835,0.0,18.587258413952153,62.512266488615424,1.8571164905040634
2023-01-03 01:15:00,10.784481197238087,0.08067655510722414,0.0,22.420203649316473,64.13935316400885,3.0244923412247964
2023-01-03 01:30:00,0.0,0.0,0.0,15.811859111000718,59.511664922215076,2.1209204329473774
2023-01-03 01:45:00,20.484378119988204,0.008100619409803361,0.0,19.406000633109006,60.912396708738214,1.4253871997560972
2023-01-03 02:00:00,25.91224198272158,0.0,0.0,14.258379428016518,66.56578775562126,2.0451160500427354
2023-01-03 02:15:00,55.66975995941796,1.0,0.0,14.35095619821686,92.56195363398035,2.3273114571448543
2023-01-03 02:30:00,0.0,1.0,0.0,20.572868313290453,81.69225673231443,2.1299912228319817
2023-01-03 02:45:00,0.0,1.0,0.0,15.93982446517785,83.11705639975521,2.294577907250755
2023-01-03 03:00:00,35.757179092052915,1.0,0.0,15.853722439617512,79.17077246295035,2.3692502689185355
2023-01-03 03:15:00,0.0,1.0,0.0,23.926355821212063,87.89643981564728,3.0593813201567883
2023-01-03 03:30:00,0.0,1.0,0.0,18.20681782690655,79.10405116858233,2.124624904101354
2023-01-03 03:45:00,0.0,1.0,0.0,17.866561425872582,82.19040063132182,1.8406629306967424
2023-01-03 04:00:00,0.0,1.0,0.0,17.311182802802083,74.49139044977882,2.3509924531799045
2023-01-03 04:15:00,57.26375413376977,1.0,0.0,19.24602102257169,66.49117416624877,2.583487765121293
2023-01-03 04:30:00,38.13048501049079,1.0,0.0,15.876518510293318,90.91961077071792,0.252460614322477
2023-01-03 04:45:00,0.0,1.0,0.0,18.171950154058475,84.96368457066009,3.138995245036977
2023-01-03 05:00:00,0.0,1.0,0.0,21.260107017531528,84.22075269967804,3.688670738907254
2023-01-03 05:15:00,0.0,1.0,0.0,17.038081657047027,75.06885833866056,2.019270234649238
2023-01-03 05:30:00,19.827398245768087,1.0,0.0,10.86348493950758,71.6128814079656,2.6075134521815477
2023-01-03 05:45:00,27.173806184951182,1.0,0.0,16.03527013443794,78.50750449836936,1.2558977466182608
2023-01-03 06:00:00,56.31436767593395,1.0,0.0,20.30423267928435,80.26772062135936,2.6666837198629185
2023-01-03 06:15:00,44.012813553966325,1.0,0.06540312923014306,22.14752748074142,82.60389685599232,1.1444845725297177
2023-01-03 06:30:00,22.407171174068985,1.0,0.13052619222005157,20.65703706709034,78.43862266321432,2.1749846270911224
2023-01-03 06:45:00,114.26044293196293,1.0,0.19509032201612825,24.623331560220535,84.07619509205222,2.5699680844456756
2023-01-03 07:00:00,83.00422114934528,1.0,0.25881904510252074,17.98697124534344,78.8204765357364,1.208730829889034
2023-01-03 07:15:00,127.17902987192195,1.0,0.3214394653031616,25.69386647093246,78.00892867588168,0.8879736533891951
2023-01-03 07:30:00,126.97668287099123,1.0,0.3826834323650898,23.221510460027208,81.61706357165222,1.6499311737508353
2023-01-03 07:45:00,844.9565784119613,0.005210019386086617,0.44228869021900125,25.335364856036872,52.070722312456056,1.4311947230649484
2023-01-03 08:00:00,970.8204254283237,0.005515918756543059,0.49999999999999994,15.41875884793269,56.70857663259427,1.6717382572117554
2023-01-03 08:15:00,855.9128558531605,0.27860318991804367,0.5555702330196022,27.344293632615248,56.96420614994828,0.8959341540546786
2023-01-03 08:30:00,1140.1755569811517,0.16222482986443093,0.6087614290087207,26.004012090646757,53.5125486702293,3.0773273819782068
2023-01-03 08:45:00,1322.540154720451,0.0,0.6593458151000688,31.63711300084645,60.58407686015557,1.7240689179228914
2023-01-03 09:00:00,1263.7549136875336,0.15496609992909105,0.7071067811865475,27.049873551784962,61.13076921941793,2.4353557493225413
2023-01-03 09:15:00,1253.277851799285,0.22757090529334154,0.7518398074789774,24.10215956502363,59.382987308246214,0.36842408980313834
2023-01-03 09:30:00,1276.4325209598219,0.3139587701899429,0.7933533402912352,25.11050207662094,64.52108214995735,1.4069599042222576
2023-01-03 09:45:00,1428.5471762094996,0.15741782130827345,0.8314696123025451,29.19446781720943,56.394304289871364,3.588785245315411
2023-01-03 10:00:00,1589.041905785801,0.13318714789016475,0.8660254037844386,29.315696709788924,60.40166424646837,1.1169635710994168
2023-01-03 10:15:00,1524.7885915225854,0.1745009058890528,0.8968727415326884,26.860060194116528,50.04576919057287,2.278189456830372
2023-01-03 10:30:00,1565.716126363223,0.1995172427810522,0.9238795325112867,25.88251475565779,53.74104008658949,4.082668408059264
2023-01-03 10:45:00,1913.662500651126,0.0,0.9469301294951056,33.911225106601265,52.139945549439474,1.9915056418926973
2023-01-03 11:00:00,1445.2524228452899,0.29856599511423,0.9659258262890683,28.87508620241988,51.05291124099023,3.497900991389776
